10
17
5
9
10
10
5
10
5
10
10
3
5
10
3
5
3
10
3
3
10
10
3
5
10
-1
7
3
5
3
5
10
5
5
10
3
-1
10
17
5
5
-1
3
5
3
3
5
17
5
10
10
10
17
3
3
5
5
5
5
-1
10
3
5
17
3
